자재,평가 유형,플랜트,저장 위치,배치,특별 재고,공급업체,고객,판매 오더,판매 오더 품목,WBS 요소,Order/WBS/Vendor/Customer,CoCode,평가 영역,평가클래스,G/L 계정,자재 유형,자재 그룹,ExtMatlGrp,기존 자재 번호,구매 그룹,자재 내역,기본 단위,통화,가격 관리,Stock Quantity on Period Start,Value on Period Start,Total Goods Receipt Quantity,Total Goods Receipt Value,Total Goods Issue Quantity,Total Goods Issue Value,Stock Quantity on Period End,Stock Value on Period End,Receipt From Purchase Quantity,Receipt From Purchase Value,Issue To Sales Quantity,Issue To Sales Value,Receipt From Manuf. Quantity,Receipt From Manuf. Value,Issue To Manuf. Quantity,Issue To Manuf. Value,Receipt From Transfer Quantity,Receipt From Transfer Value,Issue To Transfer Quantity,Issue To Transfer Value,Quantity of Other Received Goods,Value of Other Received Goods,Quantity of Other Issued Goods,Value of Other Issued Goods,Issue To Internal Purposes Qty,Issue To Internal Purposes Val,Debit Revaluation,Credit Revaluation,유효 기한,days_to_expiry,expiry_bucket,단위원가,대분류,소분류,3평판,개월수
7302471,,1510,5000.0,20251125,,,,,,,,1500,1510,3100,,HAWA,F120,,,170.0,[부자재_인도네시아]비타앰플클렌저_200ml_용기덧방라벨_V2,EA,KRW,S,1000.0,90000,0.0,1693800,-60.0,-1699200,940.0,84600.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,-60.0,0,0.0,0,1693800,-1693800,2026-11-25,294.0,12개월 미만,90.0,세트포장재,세트포장재,0.0,
7302472,,1510,5000.0,20251125,,,,,,,,1500,1510,3100,,HAWA,F120,,,170.0,[부자재_인도네시아]원데이앰플_15ml_용기덧방라벨_V2,EA,KRW,S,1000.0,70000,0.0,84000,-600.0,-126000,400.0,28000.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,-600.0,0,0.0,0,84000,-84000,2026-11-25,294.0,12개월 미만,70.0,세트포장재,세트포장재,0.0,
7302473,,1510,5000.0,20251125,,,,,,,,1500,1510,3100,,HAWA,F120,,,170.0,[부자재_인도네시아]원데이앰플_30ml_용기덧방라벨_V2,EA,KRW,S,1000.0,70000,0.0,1288000,-200.0,-1302000,800.0,56000.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,-200.0,0,0.0,0,1288000,-1288000,2026-11-25,294.0,12개월 미만,70.0,세트포장재,세트포장재,0.0,
7302474,,1510,5000.0,20251125,,,,,,,,1500,1510,3100,,HAWA,F120,,,170.0,[부자재_인도네시아]비타앰플클렌저_200ml_단상자덧방라벨_V2,EA,KRW,S,1000.0,70000,0.0,1317400,-60.0,-1321600,940.0,65800.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,-60.0,0,0.0,0,1317400,-1317400,2026-11-25,294.0,12개월 미만,70.0,세트포장재,세트포장재,0.0,
7302475,,1510,5000.0,20251125,,,,,,,,1500,1510,3100,,HAWA,F120,,,170.0,[부자재_인도네시아]비타앰플클렌저_30ml_단상자덧방라벨_V2,EA,KRW,S,1000.0,120000,0.0,180000,-500.0,-240000,500.0,60000.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,-500.0,0,0.0,0,180000,-180000,2026-11-25,294.0,12개월 미만,120.0,세트포장재,세트포장재,0.0,
7302477,,1510,5000.0,20251125,,,,,,,,1500,1510,3100,,HAWA,F120,,,170.0,[부자재_인도네시아]원데이앰플_30ml_단상자덧방라벨_V2,EA,KRW,S,1000.0,85000,0.0,1480000,-200.0,-1497000,800.0,68000.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,-200.0,0,0.0,0,1480000,-1480000,2026-11-25,294.0,12개월 미만,85.0,세트포장재,세트포장재,0.0,
7302500,,1510,5000.0,,,,,,,,,1500,1510,3100,,HAWA,F120,,,170.0,[판촉물]25년크리스마스양말_아트토큰,EA,KRW,S,0.0,0,500.0,3186122,-466.0,-2969758,34.0,216364.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,500.0,3000000,-466.0,-2966090,0.0,0,184136,-3668,,,유효기한 없음,6363.64705882353,판촉물,판촉물,0.0,1.0
7302505,,1510,,,O,10005002,,,,,0010005002,1500,1510,3100,,HAWA,E100,,,170.0,[사급전환]이지듀멜라에이레티노0.03프로크림1ML 주사기용기3,EA,KRW,S,0.0,0,631.0,208230,0.0,0,631.0,208230.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,631.0,208230,0.0,0,0.0,0,0,0,,,유효기한 없음,330.0,기타,기타,0.0,
7302506,,1510,,,O,10005002,,,,,0010005002,1500,1510,3100,,HAWA,E100,,,170.0,[사급전환]이지듀멜라에이레티노0.03프로크림10ML 펌프,EA,KRW,S,0.0,0,5481.0,2082780,0.0,0,5481.0,2082780.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,5481.0,2082780,0.0,0,0.0,0,0,0,,,유효기한 없음,380.0,기타,기타,0.0,
7302507,,1510,,,O,10005002,,,,,0010005002,1500,1510,3100,,HAWA,E100,,,170.0,[사급전환]이지듀멜라에이레티노0.03프로크림10+1ML(OY) 단상자,EA,KRW,S,0.0,0,5403.0,1539855,0.0,0,5403.0,1539855.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,5403.0,1539855,0.0,0,0.0,0,0,0,,,유효기한 없음,285.0,기타,기타,0.0,
7302508,,1510,,,O,10005002,,,,,0010005002,1500,1510,3100,,HAWA,E100,,,170.0,[사급전환]이지듀멜라에이레티노0.03프로크림10ML 캡,EA,KRW,S,0.0,0,5844.0,1636320,0.0,0,5844.0,1636320.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,5844.0,1636320,0.0,0,0.0,0,0,0,,,유효기한 없음,280.0,기타,기타,0.0,
7302509,,1510,,,O,10005002,,,,,0010005002,1500,1510,3100,,HAWA,E100,,,170.0,[사급전환]이지듀멜라에이레티노0.03프로크림10ML 용기,EA,KRW,S,0.0,0,5502.0,4484130,0.0,0,5502.0,4484130.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,5502.0,4484130,0.0,0,0.0,0,0,0,,,유효기한 없음,815.0,기타,기타,0.0,
7302510,,1510,,,O,10005002,,,,,0010005002,1500,1510,3100,,HAWA,E100,,,170.0,[사급전환]이지듀스킨부스터엠티에스앰플3.5ML 단상자,EA,KRW,S,0.0,0,4826.0,386080,0.0,0,4826.0,386080.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,4826.0,386080,0.0,0,0.0,0,0,0,,,유효기한 없음,80.0,기타,기타,0.0,
9001849,,1510,6010.0,CLY,,,,,,,,1500,1510,7920,,FERT,A480,,CERS1011,170.0,[CX]링클솔루션스킨케어스페셜세트(리뉴얼),EA,KRW,S,10.0,128375,10.0,131060,-10.0,-131060,10.0,128375.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10.0,131060,-10.0,-131060,0.0,0,0,0,2026-12-25,324.0,12개월 미만,12837.5,기타,기타,0.0,1.0
9001850,,1510,5000.0,AEA,,,,,,,,1500,1510,7920,,FERT,A480,,CERS1012,170.0,[CX]링클솔루션스킨케어3종스페셜세트(리뉴얼),EA,KRW,S,138.0,2375296,65.0,2170243,-87.0,-2548913,116.0,1996625.7566137565,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,65.0,1143870,-87.0,-1531026,0.0,0,1026373,-1010173,2028-05-22,838.0,12개월 이상,17212.291005291005,기타,기타,233.33333333333334,3.0
9001850,,1510,5300.0,AEA,,,,,,,,1500,1510,7920,,FERT,A480,,CERS1012,170.0,[CX]링클솔루션스킨케어3종스페셜세트(리뉴얼),EA,KRW,S,0.0,0,73.0,1368353,-31.0,-645437,42.0,722916.2222222222,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,73.0,1284654,-31.0,-545538,0.0,0,83699,-95656,2028-05-22,838.0,12개월 이상,17212.291005291005,기타,기타,233.33333333333334,3.0
9001850,,1510,6010.0,AEA,,,,,,,,1500,1510,7920,,FERT,A480,,CERS1012,170.0,[CX]링클솔루션스킨케어3종스페셜세트(리뉴얼),EA,KRW,S,31.0,533581,31.0,545538,-31.0,-545538,31.0,533581.0211640211,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,31.0,545538,-31.0,-545538,0.0,0,0,0,2028-05-22,838.0,12개월 이상,17212.291005291005,기타,기타,233.33333333333334,3.0
9301074,,1510,5000.0,AFA,,,,,,,,1500,1510,7920,,FERT,A480,,9001568,170.0,[RX]포스트레이저미네랄비비크림40ml,EA,KRW,S,2513.0,6565967,0.0,1361556,0.0,-1361556,2513.0,6565967.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1361556,-1361556,2028-06-01,848.0,12개월 이상,2612.800238758456,포스트레이저,병의원,0.0,1.0
9301076,,1510,5000.0,AEZ,,,,,,,,1500,1510,7920,,FERT,A500,,9300300,170.0,[단종][RX]포스트레이저모이스처에센셜미스트120ml,EA,KRW,S,1.0,4067,0.0,1890,0.0,-1890,1.0,4067.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1890,-1890,2027-05-29,479.0,12개월 이상,4067.0,포스트레이저,병의원,0.0,
9301077,,1510,5000.0,2RK209,,,,,,,,1500,1510,7920,,FERT,A490,,9001673,170.0,[RX]포스트레이저젤드레싱마스크시트세트(38ml*5ea),EA,KRW,S,1.0,5000,0.0,4431,0.0,-4431,1.0,5000.243902439024,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,4431,-4431,2026-11-12,281.0,12개월 미만,5000.243902439024,포스트레이저,병의원,0.0,
9301077,,1510,7060.0,2RK209,,,,,,,,1500,1510,7920,,FERT,A490,,9001673,170.0,[RX]포스트레이저젤드레싱마스크시트세트(38ml*5ea),EA,KRW,S,122.0,610030,0.0,539952,0.0,-539952,122.0,610029.756097561,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,539952,-539952,2026-11-12,281.0,12개월 미만,5000.243902439024,포스트레이저,병의원,0.0,
9301079,,1510,5000.0,CLY,,,,,,,,1500,1510,7920,,FERT,A500,,9300352,170.0,[단종][RX]포스트레이저마일드클렌징젤150ml,EA,KRW,S,1.0,2921,0.0,987,0.0,-987,1.0,2921.0263157894738,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,987,-987,2026-12-25,324.0,12개월 미만,2921.0263157894738,포스트레이저,병의원,0.0,
9301079,,1510,6010.0,CLY,,,,,,,,1500,1510,7920,,FERT,A500,,9300352,170.0,[단종][RX]포스트레이저마일드클렌징젤150ml,EA,KRW,S,37.0,108078,37.0,106338,-37.0,-106338,37.0,108077.97368421053,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,37.0,106338,-37.0,-106338,0.0,0,0,0,2026-12-25,324.0,12개월 미만,2921.0263157894738,포스트레이저,병의원,0.0,
9301091,,1510,5000.0,AFA,,,,,,,,1500,1510,7920,,FERT,A480,,9001567,170.0,[단종][RX]센시티브베리어인텐시브150ml,EA,KRW,S,2159.0,18296538,0.0,1063287,-4.0,-1097185,2155.0,18262640.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,-4.0,-33992,0.0,0,1063099,-1063193,2028-06-01,848.0,12개월 이상,8474.542923433875,포스트레이저,병의원,58.0,3.0
9301155,,1510,5000.0,AEZ,,,,,,,,1500,1510,7920,,FERT,A480,,9002449,170.0,[단종][EX]유브이컨트롤울트라쉴드선크림50ml,EA,KRW,S,13.0,44065,0.0,32655,0.0,-32655,13.0,44065.01666666667,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,32655,-32655,2027-05-29,479.0,12개월 이상,3389.616666666667,포스트레이저,병의원,281.5,2.0
9301155,,1510,6010.0,AEZ,,,,,,,,1500,1510,7920,,FERT,A480,,9002449,170.0,[단종][EX]유브이컨트롤울트라쉴드선크림50ml,EA,KRW,S,47.0,159312,47.0,153690,-47.0,-153690,47.0,159311.98333333334,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,47.0,153690,-47.0,-153690,0.0,0,0,0,2027-05-29,479.0,12개월 이상,3389.616666666667,포스트레이저,병의원,281.5,2.0
9301197,,1510,5000.0,AEZ,,,,,,,,1500,1510,7920,,FERT,A480,,,170.0,[RX]포스트레이저시너지크림50ML,EA,KRW,S,2462.0,8324914,0.0,6326376,0.0,-6326376,2462.0,8324914.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,6326376,-6326376,2027-05-29,479.0,12개월 이상,3381.362307067425,포스트레이저,병의원,0.0,1.0
9301240,,1510,5000.0,CKY,,,,,,,,1500,1510,7920,,FERT,A490,,,170.0,[단종][RX]포스트레이저에센스토너175ML,EA,KRW,S,2.0,15619,0.0,14343,0.0,-14343,2.0,15619.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,14343,-14343,2026-11-01,270.0,9개월 미만,7809.5,포스트레이저,병의원,0.0,
9301349,,1510,5000.0,ALA,,,,,,,,1500,1510,7920,,FERT,A480,,,170.0,[RX]포스트레이저퍼펙트쉴드선50ML,EA,KRW,S,2160.0,7745332,10500.0,67615953,-8721.0,-61236775,3939.0,14124510.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10500.0,41863500,-8721.0,-34770627,0.0,0,25752453,-24520381,2028-11-26,1026.0,12개월 이상,3585.811119573496,포스트레이저,병의원,770.0,1.0
9301415,,1510,6090.0,BAA,,,,,,,,1500,1510,7920,,FERT,A480,,,170.0,[EA]디더블유이지에프크림화이트토닝50ML,EA,KRW,S,3511.0,7247779,0.0,31645066,-259.0,-32179721,3252.0,6713123.997159764,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,-259.0,-645428,0.0,0,31534293,-31534293,2028-03-26,781.0,12개월 이상,2064.3062721893493,기타,기타,2261.3333333333335,3.0
9301415,,1510,6090.0,CAA,,,,,,,,1500,1510,7920,,FERT,A480,,,170.0,[EA]디더블유이지에프크림화이트토닝50ML,EA,KRW,S,10168.0,20989866,0.0,91643222,-745.0,-93181130,9423.0,19451958.00284024,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,-745.0,-1856540,0.0,0,91324590,-91324590,2028-03-24,779.0,12개월 이상,2064.3062721893493,기타,기타,2261.3333333333335,3.0
9301416,,1510,5000.0,ADY,,,,,,,,1500,1510,7920,,FERT,A480,,,170.0,[판촉물_샘플][EA]디더블유이지에프크림화이트토닝2ML(샤섀),EA,KRW,S,5530.0,628128,0.0,68652,-5529.0,-696666,1.0,113.58530006743088,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,-5529.0,-696654,0.0,0,12,-12,2026-06-05,121.0,6개월 미만,113.58530006743088,기타,기타,134.0,3.0
9301416,,1510,6090.0,ADY,,,,,,,,1500,1510,7920,,FERT,A480,,,170.0,[판촉물_샘플][EA]디더블유이지에프크림화이트토닝2ML(샤섀),EA,KRW,S,1524.0,173104,0.0,397841,-42.0,-402612,1482.0,168333.41469993256,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,-42.0,-5292,0.0,0,397320,-397320,2026-06-05,121.0,6개월 미만,113.58530006743088,기타,기타,134.0,3.0
9301568,,1510,6080.0,ABC,,,,,,,,1500,1510,7920,,FERT,A480,,,170.0,[EX]디더블유이지에프더마앰플(5ML*4개입),EA,KRW,S,0.0,0,2.0,12280,0.0,0,2.0,12280.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2.0,12280,0.0,0,0.0,0,0,0,,,유효기한 없음,6140.0,기타,기타,0.0,
9301702,,1510,5000.0,ACZ,,,,,,,,1500,1510,7920,,FERT,A490,,,170.0,[단종][EA]디더블유이지에프멀티비타세럼B14ML,EA,KRW,S,3906.0,14838167,0.0,17941643,-27.0,-18044211,3879.0,14735598.558732612,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,-27.0,-96660,0.0,0,17941643,-17939235,2027-07-05,516.0,12개월 이상,3798.8137557959813,기타,기타,78.5,2.0
9301702,,1510,6080.0,ACZ,,,,,,,,1500,1510,7920,,FERT,A490,,,170.0,[단종][EA]디더블유이지에프멀티비타세럼B14ML,EA,KRW,S,0.0,0,3.0,13364,0.0,-1968,3.0,11396.441267387943,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,3.0,10740,0.0,0,0.0,0,1312,-1968,2027-07-05,516.0,12개월 이상,3798.8137557959813,기타,기타,78.5,2.0
9301703,,1510,5000.0,ACZ,,,,,,,,1500,1510,7920,,FERT,A490,,,170.0,[단종][EA]디더블유이지에프멀티비타세럼C14ML,EA,KRW,S,4048.0,15315808,0.0,16443177,-40.0,-16594519,4008.0,15164465.50721752,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,-40.0,-143600,0.0,0,16443177,-16438920,2027-07-05,516.0,12개월 이상,3783.5492782478846,기타,기타,155.5,2.0
9301703,,1510,6080.0,ACZ,,,,,,,,1500,1510,7920,,FERT,A490,,,170.0,[단종][EA]디더블유이지에프멀티비타세럼C14ML,EA,KRW,S,0.0,0,10.0,43640,0.0,-5805,10.0,37835.49278247885,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10.0,35900,0.0,0,0.0,0,3870,-5805,2027-07-05,516.0,12개월 이상,3783.5492782478846,기타,기타,155.5,2.0
9301704,,1510,5000.0,ACZ,,,,,,,,1500,1510,7920,,FERT,A490,,,170.0,[단종][EA]디더블유이지에프멀티비타세럼E14ML,EA,KRW,S,4013.0,15164020,0.0,17080524,-14.0,-17133426,3999.0,15111117.827586208,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,-14.0,-50064,0.0,0,17080524,-17078295,2027-07-05,516.0,12개월 이상,3778.7241379310344,기타,기타,93.5,2.0
9301704,,1510,6080.0,ACZ,,,,,,,,1500,1510,7920,,FERT,A490,,,170.0,[단종][EA]디더블유이지에프멀티비타세럼E14ML,EA,KRW,S,0.0,0,3.0,13160,0.0,-1824,3.0,11336.172413793103,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,3.0,10728,0.0,0,0.0,0,1216,-1824,2027-07-05,516.0,12개월 이상,3778.7241379310344,기타,기타,93.5,2.0
9302354,,1510,6010.0,AHY,,,,,,,,1500,1510,7920,,FERT,A480,,9301507,170.0,[단종][CX]링클솔루션아이리프트크림프리미엄15ML,EA,KRW,S,92.0,388157,92.0,375544,-92.0,-375544,92.0,388157.00000000006,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,92.0,375544,-92.0,-375544,0.0,0,0,0,2026-09-17,225.0,9개월 미만,4219.097826086957,기타,기타,0.0,
9302803,,1510,5000.0,AEA,,,,,,,,1500,1510,7920,,FERT,A490,,,170.0,[단종][EA]리더마마스터앰플(1ml*14ea),EA,KRW,S,3990.0,23800035,0.0,16161748,-456.0,-18881752,3534.0,21080030.788047608,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,-456.0,-2808504,0.0,0,15984749,-16073248,2028-05-22,838.0,12개월 이상,5964.920992656369,기타,기타,617.6666666666666,3.0
9302803,,1510,5000.0,AGZ,,,,,,,,1500,1510,7920,,FERT,A490,,,170.0,[단종][EA]리더마마스터앰플(1ml*14ea),EA,KRW,S,361.0,2153336,41.0,917634,-338.0,-2689215,64.0,381754.9435300076,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,41.0,252519,-338.0,-2081742,0.0,0,579525,-607473,2027-07-26,537.0,12개월 이상,5964.920992656369,기타,기타,617.6666666666666,3.0
9302803,,1510,5010.0,AGZ,,,,,,,,1500,1510,7920,,FERT,A490,,,170.0,[단종][EA]리더마마스터앰플(1ml*14ea),EA,KRW,S,350.0,2087722,200.0,2541840,-200.0,-2541840,350.0,2087722.347429729,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,200.0,1231800,-200.0,-1231800,0.0,0,1232408,-1310040,2027-07-26,537.0,12개월 이상,5964.920992656369,기타,기타,617.6666666666666,3.0
9302803,,1510,5100.0,AGZ,,,,,,,,1500,1510,7920,,FERT,A490,,,170.0,[단종][EA]리더마마스터앰플(1ml*14ea),EA,KRW,S,2.0,11930,1.0,6547,-2.0,-12512,1.0,5964.920992656369,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.0,6159,-2.0,-12318,0.0,0,194,-194,2027-07-26,537.0,12개월 이상,5964.920992656369,기타,기타,617.6666666666666,3.0
9302971,,1510,5000.0,FLY,,,,,,,,1500,1510,7920,,FERT,A480,,,170.0,[EA]디더블유이지에프크림프레좀알엑스(30ml*3ea),EA,KRW,S,0.0,0,154.0,-263615,-153.0,270113,1.0,6497.890754680564,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,154.0,915838,-153.0,-909891,0.0,0,-1348576,1180004,2026-11-27,296.0,12개월 미만,6497.890754680564,기타,기타,403.3333333333333,3.0
9302971,,1510,5000.0,GLY,,,,,,,,1500,1510,7920,,FERT,A480,,,170.0,[EA]디더블유이지에프크림프레좀알엑스(30ml*3ea),EA,KRW,S,164.0,1065654,4407.0,37724800,-303.0,-11057456,4268.0,27732997.740976647,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,4407.0,26208429,-303.0,-1801941,0.0,0,6867954,-9255515,2026-11-27,296.0,12개월 미만,6497.890754680564,기타,기타,403.3333333333333,3.0
9302971,,1510,5000.0,HLY,,,,,,,,1500,1510,7920,,FERT,A480,,,170.0,[EA]디더블유이지에프크림프레좀알엑스(30ml*3ea),EA,KRW,S,71.0,461350,521.0,6114510,-39.0,-2982526,553.0,3593333.587338352,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,521.0,3098387,-39.0,-231933,0.0,0,2207965,-2750593,2026-11-28,297.0,12개월 미만,6497.890754680564,기타,기타,403.3333333333333,3.0
9302971,,1510,5100.0,GLY,,,,,,,,1500,1510,7920,,FERT,A480,,,170.0,[EA]디더블유이지에프크림프레좀알엑스(30ml*3ea),EA,KRW,S,1.0,6498,7.0,74682,-1.0,-35695,7.0,45485.23528276395,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,7.0,41629,-1.0,-5947,0.0,0,29200,-29748,2026-11-27,296.0,12개월 미만,6497.890754680564,기타,기타,403.3333333333333,3.0
9302971,,1510,6030.0,FLY,,,,,,,,1500,1510,7920,,FERT,A480,,,170.0,[EA]디더블유이지에프크림프레좀알엑스(30ml*3ea),EA,KRW,S,53.0,344388,0.0,613137,0.0,-613137,53.0,344388.2099980699,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,613137,-613137,2026-11-27,296.0,12개월 미만,6497.890754680564,기타,기타,403.3333333333333,3.0
9302971,,1510,6080.0,HLY,,,,,,,,1500,1510,7920,,FERT,A480,,,170.0,[EA]디더블유이지에프크림프레좀알엑스(30ml*3ea),EA,KRW,S,48.0,311899,0.0,555303,-2.0,-568299,46.0,298902.97471530596,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,-2.0,-11894,0.0,0,555303,-555303,2026-11-28,297.0,12개월 미만,6497.890754680564,기타,기타,403.3333333333333,3.0
9302971,,1510,6090.0,FLY,,,,,,,,1500,1510,7920,,FERT,A480,,,170.0,[EA]디더블유이지에프크림프레좀알엑스(30ml*3ea),EA,KRW,S,0.0,0,157.0,-240816,-154.0,260309,3.0,19493.672264041692,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,157.0,933679,-154.0,-915838,0.0,0,-1264290,1176147,2026-11-27,296.0,12개월 미만,6497.890754680564,기타,기타,403.3333333333333,3.0
9302971,,1510,6090.0,GLY,,,,,,,,1500,1510,7920,,FERT,A480,,,170.0,[EA]디더블유이지에프크림프레좀알엑스(30ml*3ea),EA,KRW,S,1749.0,11364811,2841.0,-10024407,-4412.0,-183779,178.0,1156624.5543331404,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2841.0,16895427,-4412.0,-26238164,0.0,0,-27619466,26054385,2026-11-27,296.0,12개월 미만,6497.890754680564,기타,기타,403.3333333333333,3.0
9302971,,1510,7030.0,FLY,,,,,,,,1500,1510,7920,,FERT,A480,,,170.0,[EA]디더블유이지에프크림프레좀알엑스(30ml*3ea),EA,KRW,S,78.0,506835,0.0,902349,-6.0,-941336,72.0,467848.1343370006,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,-6.0,-35682,0.0,0,902349,-902349,2026-11-27,296.0,12개월 미만,6497.890754680564,기타,기타,403.3333333333333,3.0
9302972,,1510,5000.0,AHZ,,,,,,,,1500,1510,7920,,FERT,A480,,,170.0,[단종][EA]디더블유이지에프크림리미티드70ml,EA,KRW,S,386.0,1215261,0.0,0,-360.0,-1133404,26.0,81856.93473827328,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,-360.0,-1127160,0.0,0,0,0,2027-08-29,571.0,12개월 이상,3148.343643779742,기타,기타,694.6666666666666,3.0
9302972,,1510,6080.0,AHZ,,,,,,,,1500,1510,7920,,FERT,A480,,,170.0,[단종][EA]디더블유이지에프크림리미티드70ml,EA,KRW,S,0.0,0,2850.0,9121066,0.0,-148287,2850.0,8972779.384772263,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2850.0,8923350,0.0,0,0.0,0,98858,-148287,2027-08-29,571.0,12개월 이상,3148.343643779742,기타,기타,694.6666666666666,3.0
9302972,,1510,6080.0,BKY,,,,,,,,1500,1510,7920,,FERT,A480,,,170.0,[단종][EA]디더블유이지에프크림리미티드70ml,EA,KRW,S,0.0,0,94.0,300349,-28.0,-92558,66.0,207790.68048946295,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,94.0,294314,-28.0,-87668,0.0,0,3260,-4890,2026-11-20,289.0,12개월 미만,3148.343643779742,기타,기타,694.6666666666666,3.0
9303069,,1510,5000.0,AEZ,,,,,,,,1500,1510,7920,,FERT,A480,,,170.0,[RX]포스트레이저리페어컨트롤이지에프(10ml*2ea)_리뉴얼,EA,KRW,S,1303.0,7007737,2.0,56663633,-116.0,-57276743,1189.0,6394627.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2.0,14916,-116.0,-865128,0.0,0,56197391,-56411615,2027-05-29,479.0,12개월 이상,5378.15559293524,포스트레이저,병의원,104.0,3.0
9303143,,1510,5000.0,ABZ,,,,,,,,1500,1510,7920,,FERT,A480,,,170.0,[EX]디더블유이지에프크림모이스트플러스50ML(JP),EA,KRW,S,8.0,22040,0.0,27888,0.0,-27888,8.0,22040.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,27888,-27888,2027-03-14,403.0,12개월 이상,2755.0,기타,기타,0.0,
